Smiles,Standard Value
Brc1[nH]c2c(c1)/C(/CCNC2=O)=C/1\NC(=NC\1=O)N,1
Brc1c2CN(c3nc(sc3)-c3ccncc3)C(=O)Nc2ccc1,1
Brc1c2N(C)C(=O)/C(/c2ccc1)=C/1\Nc2c(cc(cc2)C(=O)[O-])\C\1=N/O,1
Brc1c2NC(=O)/C(/c2ccc1)=C/1\Nc2c(cc(cc2)CO)\C\1=N/O,1
Brc1c2NC(=O)/C(/c2ccc1)=C/1\Nc2c(cc(cc2)\C=N/O)\C\1=N/O,1
Brc1c2NC(=O)/C(/c2ccc1)=C/1\Nc2c(cc(cc2)\C=N\O)C\1=O,1
Brc1c2[nH]c(O)c(c2ccc1)-c1[nH]c2c(cccc2)c1N=O,0
Brc1c2[nH]c(O)c(c2ccc1)C/1=Nc2c(cccc2)\C\1=N/OCCBr,0
Brc1c2[nH]c-3c(CC(=O)Nc4c-3cccc4)c2ccc1,0
Brc1c2[nH]cc(c2c(O)cc1)-c1nc(ncc1)N,1
Brc1c2[nH]cc(c2ccc1)-c1nc(ncc1)N,0
Brc1c2[nH]cc(c2ccc1)-c1nc(ncc1-c1ccc(NC(=O)C)cc1)N,0
Brc1c2c([nH]cc2-c2nc(ncc2)N)ccc1,0
Brc1c2c([nH]cc2-c2nc(ncc2-c2cc(OC)ccc2)N)ccc1,0
Brc1c2c([nH]cc2-c2nc(ncc2-c2ccc(cc2)C(=O)C)N)ccc1,0
Brc1c2c([nH]cc2-c2nc(ncc2-c2ccc(cc2)C(F)(F)F)N)ccc1,0
Brc1c2n(CC(O)CNC2=O)c2c1ccc(OC)c2,1
Brc1c2n(CC(O)CNC2=O)c2c1cccc2,0
Brc1cc(O)c2c([nH]cc2-c2nc(ncc2)N)c1,1
Brc1cc(ccc1)CNc1ncnc2n(cnc12)C1CC(NC(=O)c2nc(ccc2)C)C1,1
Brc1cc(ncc1)NC(=O)Nc1c2c(ccc1)C(=O)N1C2CCCC1,1
Brc1cc2-c3[nH]c4c(c3CC(=O)Nc2cc1)cccc4,0
Brc1cc2-c3[nH]c4c(cc(Br)cc4)c3CC(=O)Nc2cc1,0
Brc1cc2-c3[nH]c4c(cc([N+](=O)[O-])cc4)c3CC(=O)Nc2cc1,1
Brc1cc2-c3[nH]c4c(cc(cc4)C(F)(F)F)c3CC(=O)Nc2cc1,0
Brc1cc2NC(=O)/C(/c2cc1)=C/1\Nc2c(cccc2)\C\1=N/O,1
Brc1cc2NC(=O)/C(/c2cc1)=C/1\Nc2c(cccc2)\C\1=N/OC(=O)C,0
Brc1cc2NC(=O)N(Cc2cc1)c1nc(sc1)-c1ccncc1,1
Brc1cc2[nH]c(-c3c4c([nH]c3O)cccc4)c(N=O)c2cc1,0
Brc1cc2[nH]c(O)c(c2cc1)C/1=Nc2c(cccc2)\C\1=N/OC,0
Brc1cc2[nH]c(O)c(c2cc1)C1=Nc2c(cccc2)C1=O,0
Brc1cc2[nH]c(O)c(c2cc1C)-c1[nH]c2c(cccc2)c1N=O,1
Brc1cc2[nH]c(O)c(c2cc1C)C/1=Nc2c(cccc2)\C\1=N/OC(=O)C,0
Brc1cc2[nH]c(O)c(c2cc1C)C1=Nc2c(cccc2)C1=O,0
Brc1cc2[nH]c(O)c(c2cc1[N+](=O)[O-])-c1[nH]c2c(cccc2)c1N=O,1
Brc1cc2[nH]c(O)c(c2cc1[N+](=O)[O-])C/1=Nc2c(cccc2)\C\1=N/OC(=O)C,0
Brc1cc2[nH]c-3c(CC(=O)Nc4c-3cccc4)c2cc1,0
Brc1cc2[nH]cc(c2cc1)-c1nc(ncc1)N,0
Brc1cc2c(N\C(=C/3\c4cc(N)ccc4NC\3=O)\C2=O)cc1,1
Brc1cc2c(N\C(=C/3\c4cc(NC(=O)C)ccc4NC\3=O)\C2=O)cc1,1
Brc1cc2c([nH]cc2-c2nc(ncc2)N)cc1,0
Brc1cc2c([nH]cc2-c2nc(ncc2)N)cc1Br,0
Brc1cc2c([nH]cc2-c2nc(ncc2-c2cc(OC)ccc2)N)cc1,0
Brc1cc2c([nH]cc2-c2nc(ncc2-c2ccc(NC(=O)C)cc2)N)cc1,0
Brc1cc2c(n(cc2C2=C(c3c4c(oc3)cc(cc4)CO)C(=O)NC2=O)C)cc1,0
Brc1cc2c3CC(=O)N(c4c(-c3[nH]c2cc1)cccc4)C,0
Brc1cc2c3CC(=O)N(c4c(-c3[nH]c2cc1)cccc4)CC,0
Brc1cc2c3CC(=O)N(c4c(-c3[nH]c2cc1)cccc4)COC(=O)C,0
Brc1cc2c3CC(=O)N(c4c(-c3[nH]c2cc1)cccc4)Cc1ccccc1,0
Brc1cc2c3CC(=O)Nc4c(-c3[nH]c2cc1)c[nH+]cc4,1
Brc1cc2c3CC(=O)Nc4c(-c3[nH]c2cc1)cccc4,1
Brc1cc2c3CC(=O)Nc4c(-c3[nH]c2cc1)cccc4O,0
Brc1cc2c3CC(=O)Nc4c(-c3[nH]c2cc1)cccc4OC,0
Brc1cc2c3CC(=O)Nc4c(-c3n(c2cc1)C(C)=C)cccc4,0
Brc1cc2c3CC(=O)Nc4c(-c3n(c2cc1)C(OC(C)(C)C)=O)cccc4,0
Brc1cc2c3CC(=O)Nc4c(-c3n(c2cc1)C)cccc4,0
Brc1cc2c3CC(=O)Nc4c(-c3n(c2cc1)CC)cccc4,0
Brc1cc2c3CC(=O)Nc4c(-c3n(c2cc1)CCO)cccc4,0
Brc1cc2c3CC(=O)Nc4c(-c3n(c2cc1)COC(=O)C)cccc4,0
Brc1cc2c3CC(=O)Nc4c(nccc4)-c3[nH]c2cc1,0
Brc1cc2c3CC(=O)Nc4c(scc4)-c3[nH]c2cc1,0
Brc1cc2c3CC(=O)Nc4cc(O)c(O)cc4-c3[nH]c2cc1,0
Brc1cc2c3CC(=O)Nc4cc(O)ccc4-c3[nH]c2cc1,1
Brc1cc2c3CC(=O)Nc4cc(OC)c(OC)cc4-c3[nH]c2cc1,1
Brc1cc2c3CC(=O)Nc4cc(OCCCC[NH3+])ccc4-c3[nH]c2cc1,0
Brc1cc2c3CC(=O)Nc4ncccc4-c3[nH]c2cc1,0
Brc1cc2c3CC(S)=Nc4c(-c3[nH]c2cc1)cccc4,0
Brc1cc2c3CC(SC)=Nc4c(-c3[nH]c2cc1)cccc4,0
Brc1cc2c3CCCc4c(-c3[nH]c2cc1)cccc4,0
Brc1cc2cc([nH]c2cc1)-c1n2[NH+]=C(N[C@@H](CC)CO)C=Cc2nc1,0
Brc1cc2cc([nH]c2cc1)-c1nc(ncc1)N,0
Brc1cc\2c(N/C(=C\3/c4c(NC/3=O)cc([N+](=O)[O-])cc4)/C/2=N/O)cc1,1
Brc1cc\2c(N/C(=C\3/c4cc(N)ccc4NC/3=O)/C/2=N/O)cc1,1
Brc1cc\2c(N/C(=C\3/c4cc(NC(=O)C)ccc4NC/3=O)/C/2=N/O)cc1,0
Brc1cc\2c(N/C(=C\3/c4cc([N+](=O)[O-])ccc4NC/3=O)/C/2=N\O)cc1,1
Brc1cc\2c(NC(=O)/C/2=C/2\Nc3c(cccc3)\C\2=N/O)cc1,1
Brc1ccc(nc1)NC(=O)Nc1c2c(ccc1)C(=O)N1C2CC2(SCCS2)CC1,0
Brc1ccc(nc1)NC(=O)Nc1c2c(ccc1)C(=O)N1C2CCCC1,1
Brc1n(nc2c1CCN([C@H]1COc3c(N(C)C1=O)cccc3)C2=O)Cc1ccccc1,1
Brc1nc(NC(=O)Nc2c3c(ccc2)C(=O)N2C3CCCC2)ccc1,1
Brc1nc2-c3[nH]c4c(cc(cc4)C#N)c3CC(=O)Nc2cc1,0
Brc1sc(nc1)NC(=O)Cc1ccccc1,1
ClC1=Nn2c(ncc2-c2cc(Cl)ccc2)C=C1,0
ClC1=Nn2c(ncc2-c2cc(Cl)ccc2N)C=C1,0
ClC1=Nn2c(ncc2-c2cc(N)ccc2)C=C1,0
ClC1=Nn2c(ncc2-c2cc(ccc2)C(F)(F)F)C=C1,0
ClC1=Nn2c(ncc2-c2cc(ccc2)C=O)C=C1,1
ClC1=Nn2c(ncc2-c2cc3c([nH]cc3)cc2)C=C1,0
ClC1=Nn2c(ncc2-c2cccnc2)C=C1,0
ClC=1C=Nc2n(ncc2-c2cc(sc2C)C(=O)N[C@@H]2[C@H]([NH3+])CCCC2(F)F)C=1,1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)C)Cc1c2CCCCc2sc1NC(=O)C,1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)C)Cc1c2CCCCc2sc1NC(=O)c1ccccc1,1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)C)Cc1c2CCCCc2sc1NCCC(=O)[O-],1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)C)Cc1nc(sc1)NC(=O)C,1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)C)Cc1nc(sc1)NC(=O)c1ccccc1,1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)C)Cc1nc(sc1)NCCC(=O)[O-],1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)c1ccccc1)Cc1c2CCCCc2sc1NC(=O)C,1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)c1ccccc1)Cc1c2CCCCc2sc1NC(=O)c1ccccc1,1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)c1ccccc1)Cc1c2CCCCc2sc1NCCC(=O)[O-],1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)c1ccccc1)Cc1nc(sc1)NC(=O)C,1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)c1ccccc1)Cc1nc(sc1)NC(=O)c1ccccc1,1
ClCC(=O)NNC(=O)CSc1nnc(n1NC(=O)c1ccccc1)Cc1nc(sc1)NCCC(=O)[O-],1
ClCC(=O)Nc1sc(-c2n3N=C(CSc3nn2)C)c(c1)C,1
ClCC(=O)Nc1sc(-c2n3N=C(Sc3nn2)c2cc([N+](=O)[O-])ccc2)c(c1)C,1
ClCC(=O)Nc1sc(-c2n3N=C(Sc3nn2)c2ccccc2)c(c1)C,1
ClCC(=O)Nc1sc(-c2n3NC(=C(Sc3nn2)c2ccccc2)c2ccccc2)c(c1)C,1
ClCC(=O)Nc1sc(-c2n3NC(=O)CSc3nn2)c(c1)C,1
ClCC(=O)Nc1sc(-c2n3NC(Sc3nn2)=S)c(c1)C,0
ClCC(=O)Nc1sc(-c2n3Nc4nc5c(nc4Sc3nn2)cccc5)c(c1)C,1
ClCC(=O)Nc1sc(-c2nnc(S)n2N)c(c1)C,1
ClCC(=O)Nc1sc(c(c1)-c1ccccc1)-c1n2N=C(CSc2nn1)C,1
ClCC(=O)Nc1sc(c(c1)-c1ccccc1)-c1n2N=C(Sc2nn1)c1cc([N+](=O)[O-])ccc1,1
ClCC(=O)Nc1sc(c(c1)-c1ccccc1)-c1n2N=C(Sc2nn1)c1ccccc1,1
ClCC(=O)Nc1sc(c(c1)-c1ccccc1)-c1n2NC(=C(Sc2nn1)c1ccccc1)c1ccccc1,1
ClCC(=O)Nc1sc(c(c1)-c1ccccc1)-c1n2NC(=O)CSc2nn1,1
ClCC(=O)Nc1sc(c(c1)-c1ccccc1)-c1n2NC(Sc2nn1)=S,0
ClCC(=O)Nc1sc(c(c1)-c1ccccc1)-c1n2Nc3nc4c(nc3Sc2nn1)cccc4,1
ClCC(=O)Nc1sc(c(c1)-c1ccccc1)-c1nnc(S)n1N,1
ClCC(=O)Nc1sc2c(CCCC2)c1CC(=O)NNC(=S)[S-],1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(S)n1N,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(S)n1NC(=O)C,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(S)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC#N)n1NC(=O)C,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC#N)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)NN)n1NC(=O)C,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)NN)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)NNC(=O)C)n1NC(=O)C,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)NNC(=O)C)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)C,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)NNC(=O)c2ccccc2)n1NC(=O)C,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)NNC(=O)c2ccccc2)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)N\N=C\c2ccccc2)n1NC(=O)C,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)N\N=C\c2ccccc2)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(OC)=O)n1NC(=O)C,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(OC)=O)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCSc2nnc(n2NC(=O)C)Cc2c3CCCCc3sc2NC(=O)CCl)n1NC(=O)C,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCSc2nnc(n2NC(=O)c2ccccc2)Cc2c3CCCCc3sc2NC(=O)CCl)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCc2nnc(S)n2N)n1NC(=O)C,0
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCc2nnc(S)n2N)n1NC(=O)c1ccccc1,0
ClCC(=O)Nc1scc(n1)Cc1nnc(S)n1N,1
ClCC(=O)Nc1scc(n1)Cc1nnc(S)n1NC(=O)C,1
ClCC(=O)Nc1scc(n1)Cc1nnc(S)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC#N)n1NC(=O)C,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC#N)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(=O)NN)n1NC(=O)C,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(=O)NN)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(=O)NNC(=O)C)n1NC(=O)C,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(=O)NNC(=O)C)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)C,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(=O)NNC(=O)c2ccccc2)n1NC(=O)C,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(=O)NNC(=O)c2ccccc2)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(=O)N\N=C\c2ccccc2)n1NC(=O)C,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(=O)N\N=C\c2ccccc2)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(OC)=O)n1NC(=O)C,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCC(OC)=O)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCSc2nnc(n2NC(=O)C)Cc2nc(sc2)NC(=O)CCl)n1NC(=O)C,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCSc2nnc(n2NC(=O)c2ccccc2)Cc2nc(sc2)NC(=O)CCl)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1scc(n1)Cc1nnc(SCc2nnc(S)n2N)n1NC(=O)C,0
ClCC(=O)Nc1scc(n1)Cc1nnc(SCc2nnc(S)n2N)n1NC(=O)c1ccccc1,0
ClCCCc1c2nccnc2[nH]c1-c1ccc(OC)cc1,0
Clc1c(Cl)c(nc(Cl)c1Cl)NC(=O)Nc1c2c(ccc1)C(=O)N1C2CCCC1,0
Clc1c2CN(c3nc(sc3)-c3ccncc3)C(=O)Nc2ccc1,1
Clc1c2[nH]c(O)c(c2ccc1)-c1[nH]c2c(cccc2)c1N=O,0
Clc1c2[nH]c-3c(CC(=O)Nc4c-3cccc4)c2ccc1,0
Clc1c2[nH]c3c(c2ccc1)c(nc1c3cccc1)C(=O)[O-],0
Clc1c2c([nH]c(O)c2C2=Nc3c(cccc3)C2=O)ccc1,0
Clc1c2sc(nc2ccc1F)-c1cc(sc1)S(=O)(=O)N,1
Clc1cc(-c2n3[NH+]=C(N[C@@H](CC)CO)C=Cc3nc2)c(N)cc1,0
Clc1cc(CNc2nc(nc3n(cnc23)C(C)C)NC2CCC(O)CC2)c(O)cc1,1
Clc1cc(CNc2nc(nc3n(cnc23)C(C)C)NC2CCC([NH3+])CC2)c(O)cc1,1
Clc1cc(CNc2nc(nc3n(cnc23)C(C)C)NCC(O)(C)C)c(O)cc1,1
Clc1cc(CNc2nc(nc3n(cnc23)C(C)C)N[C@H](CC)CO)c(O)cc1,1
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1cc([N+](=O)[O-])ccc1)nnc2-c1sc(NC(=O)C)cc1-c1ccccc1,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1cc([N+](=O)[O-])ccc1)nnc2-c1sc(NC(=O)C)cc1C,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1cc([N+](=O)[O-])ccc1)nnc2-c1sc(NC(=O)CCl)cc1-c1ccccc1,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1cc([N+](=O)[O-])ccc1)nnc2-c1sc(NC(=O)CCl)cc1C,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccc(Cl)cc1)nnc2-c1sc(NC(=O)C)cc1-c1ccccc1,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccc(Cl)cc1)nnc2-c1sc(NC(=O)C)cc1C,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccc(Cl)cc1)nnc2-c1sc(NC(=O)CCl)cc1-c1ccccc1,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccc(Cl)cc1)nnc2-c1sc(NC(=O)CCl)cc1C,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccccc1)nnc2-c1sc(NC(=O)C)cc1-c1ccccc1,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccccc1)nnc2-c1sc(NC(=O)C)cc1C,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccccc1)nnc2-c1sc(NC(=O)CCl)cc1-c1ccccc1,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccccc1)nnc2-c1sc(NC(=O)CCl)cc1C,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccccc1Cl)nnc2-c1sc(NC(=O)C)cc1-c1ccccc1,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccccc1Cl)nnc2-c1sc(NC(=O)C)cc1C,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccccc1Cl)nnc2-c1sc(NC(=O)CCl)cc1-c1ccccc1,0
Clc1cc(Cl)c(F)cc1C/1=Nn2c(S\C\1=C/c1ccccc1Cl)nnc2-c1sc(NC(=O)CCl)cc1C,0
Clc1cc(Cl)cc2[nH]c-3c(CC(=O)Nc4c-3cccc4)c12,0
Clc1cc(Cl)cc2[nH]c-3c(CC(=O)Nc4c-3nccc4)c12,0
Clc1cc(Nc2nc(ccn2)-c2cc(ncc2)NCCCO)ccc1,1
Clc1cc(Nc2nc(nc3n(cnc23)C(C)C)C#CC(O)(CC)C)ccc1,1
Clc1cc(Nc2nc(nc3n(cnc23)C(C)C)C#CC(O)(CC)C)ccc1Cl,1
Clc1cc(Nc2nc(nc3n(cnc23)C(C)C)N[C@H](C(C)C)CO)ccc1,1
Clc1cc(Nc2nc(nc3n(cnc23)C(C)C)N[C@H](C(C)C)CO)ccc1C(=O)[O-],1
Clc1cc(Nc2nc(nc3n(cnc23)CC)N[C@@H]2CCCC[C@@H]2[NH3+])ccc1,1
Clc1cc(Nc2nc(ncn2)-c2cc(ncc2)NCCCO)ccc1,1
Clc1cc(ccc1)-c1n2[NH+]=C(N[C@@H](CC)CO)C=Cc2nc1,1
Clc1cc(ccc1)-c1n2[NH+]=C(Nc3cc(NC(=O)C)ccc3)C=Cc2nc1,1
Clc1cc(ccc1)CNc1ncnc2n(cnc12)C1CC(NC(=O)c2nc(ccc2)C)C1,1
Clc1cc(ccc1Cl)C(=O)Nc1cc2c(cc(cc2)C(=O)Nc2sccn2)cc1,0
Clc1cc(ccc1Cl)CNc1nc(nc2n(cnc12)C(C)C)C#CC(O)(CC)C,1
Clc1cc(ccc1Cl)CNc1ncnc2n(cnc12)C1CC(NC(=O)c2nc(ccc2)C)C1,1
Clc1cc2C=C(c3nc(sc3)-c3ccncc3)C(=O)Nc2cc1,1
Clc1cc2[nH]c(O)c(c2cc1)-c1[nH]c2c(cccc2)c1N=O,1
Clc1cc2[nH]c(O)c(c2cc1)C/1=Nc2c(cccc2)\C\1=N/OC(=O)C,1
Clc1cc2c(NC(=O)C(c3nc(sc3)-c3ccncc3)=C2N)cc1,1
Clc1cc2c3CC(=O)Nc4c(-c3[nH]c2cc1)c[nH+]cc4,1
Clc1cc2c3CC(=O)Nc4c(-c3[nH]c2cc1)cccc4,1
Clc1cc2c3CC(=O)Nc4c(scc4)-c3[nH]c2cc1,0
Clc1cc2c3CC(=O)Nc4ncccc4-c3[nH]c2cc1,0
